label,review
1,情人节快乐…[可爱]
0,这够抓起来了吧？！//@侯宁:[吃惊]亲妈？神经病？ //@李文的智蹼:[怒] //@王燕光: 还是人吗？[怒] //@孔智勇-:实在是不敢相信！艹[怒] //@茼蒿炒蛋:虎毒不食子，你毒过虎！[怒] //@讲句良心话:是不是亲妈？[怒]
0,[泪] 它真是不友善哪。。。
1,[酷] //@上海张军昆曲艺术中心: 今晚相约上外松江大学城，童鞋们不见不散！[围观][哈哈]
0,真俊[good]//@编辑段洁:唉，不带这么气人的[抓狂]//@龚明娟:让你看看立得起来的饺子长啥样！[哈哈]@编辑段洁
1,武汉的樱花就开了呀！[爱你]//@阿Sam的午夜场: 呵呵
0,[衰]  //@手机新浪网:日本广播公司刚刚宣布，地震已经造成大量伤亡。电视画面显示，日本岩手港漂浮着数十辆汽车。
0,@湖南卫视 神剧又来了……[衰][衰][衰]
0,这些天来@赵?Jessie 一直都是凌晨一二点道家。这不刚进家门[失望]//@谷晓玲linda:[给力] 2012！[耶]// @张博涵 :＂活跃春晚＂节目组奋战2011最后一个夜晚！
0,[泪]@宇过天新:【未能刊登出来的文字】7月22日，暴雨后，杜伟和哥哥找遍沿途的所有医院、派出所、灾民安置点，没有郑冬洁的消息。他们的报警求助被房山推给丰台，又由丰台推回房山；7月23日，哥俩儿守在京港澳高速救援现场，被告知不准拍照，不准录像，不准到高处，唯独没人告知“郑冬洁”在哪儿。
0,要是哪男的摸我胸，我也会先吐，再把他那胳膊削折[抓狂]
1,好朋友就是，你欺负我我懒得跟你急。我欺负你，你也不能跟我急@墩布头上的小蘑菇 [哈哈]
0,蚊子不死我死[怒][怒][怒][怒][怒]！
0,怎么还能爆炸呢？//@仲伟国: 尼玛，坑爹//@王赛赛: [衰]//@东方_chi: 果然是哇哇叫 //@赵欣豆苗: [衰]最右。。。//@王海杰CK: [吃惊]//@大胖V: 改吃碳火锅吧
0,我不能理解的是，为什么全城戒备准备高考，确不能让一个迟到几分钟的考生考试，不能为人类理解的人性[衰]//@香草的海:很多时候自己都不能左右自己的未来，为何归结于高考
1,有空常来[爱你]
0,天哪！ //@胡传雨: //@mingming在此:  //@窝在佩吉小窝里的Darcey: [抓狂][抓狂][抓狂]  //@方方frank: 广而告之~
1,她也该翻身了！[可怜] //@宅腐集中营:恭喜我心目中的女神－子怡，这个奖项真的非你莫属！[鼓掌] 你真的是一个非常棒的演员！恭喜恭喜！[挤眼]//@新濠天地: 第八届#亚洲电影大奖# 恭喜最佳女主角- 《一代宗师》 #章子怡# ！ ！[鼓掌]
0,晚安漫漫人生路，总会错几步。#早安众亲# 不是被施工的噪音吵醒，就是被大哥的电话震醒。[抓狂][抓狂] @claireyang
0,气死我了气死我啦[哼]书到用时方恨少，鞋到穿时找不着[泪][泪][泪]
1,像从来木有亲眼见过的动物致敬！！为神马北京动物园木有！！！！//@黄毛晓鹏：[抱抱] //@我们爱讲冷笑话：[爱你]
1,你兄弟?你?了100片~~~回??得拿~~[嘻嘻] //@辰亦儒:兄弟，明天答?要陪家人啦，不?你知道我?心都?你同在的，加油，大家一起支持哦?
0,信息化建设不能只做摆设啊，要实用啊！//@付亮的竞争情报应用：信息化系?不能简单照猫画虎[泪]//@思成:订票网站比高铁自身还不稳定丫？
0,#米兰时装周# （因签证面排到十一之后无缘）特此纪念[泪][泪][泪] #娜要杰婚# 真的很开心！祝：幸福&美满 [泪][泪][泪] Ps：晚上去「彼得堡西餐厅」录制节目 怎么减肥[泪][泪][泪]
0,几乎全中[泪]
1,这是中式的下午茶，外国客人很是喜欢[嘻嘻]
0,小伙伴们，最近持续宣传专栏，频发广告，你们是不是开始烦我了哈[害羞][挤眼][泪]
1,哈哈哈哈，擦完整个人都崩溃了！[嘻嘻]下午是不是昏昏欲睡了呢，赶紧精神一下~
0,//@?小?: @zyyy1991 [泪]
0,在澳洲买东西不可能不给退的，即使开了包装也能退。打电话给消费者委员会就行了//@印象悉尼官网:【印象曝光】[怒]
0,【又是强拆之祸：贵州官员拆违被杀，农妇花尽积蓄修房曾跪求别拆】刀刺向执法大队副队长那刻，张全秀房子倒塌。她在外打工10年，为修房花掉10万积蓄，存折剩1160元。张波倒下时穿着140元假劲霸男装，是他今夏最洋气衣服。他连续3年被评优，父母木头房子漏雨，女儿即将高考。[泪]http://t.cn/zOdmIhv
0,怎么睡不着涅？怎么睡不着涅[泪][泪]不断地重复tomorrow is another day[吃惊]
1,别哭，阿姨们把你带走 //@自娱自乐的小朋友:太不靠谱了 // @issn1010 :对不起我错了，聊得太美了，把你俩抛弃了[爱你]
0,以前我们有道凉菜为【水缸皮蛋】，哪怕再美味，我们也坚决下架了。我朝嘛，惊喜时常发生。//@鸡肋howard: [怒]又不能吃了 //@北京鱼露-鼠小弟的娘:[抓狂]//@八分酷88: //@张启明v:扩散。
0,我感觉自己失语和孤立了很多天[泪]
0,成都滋味烤鱼被检出致癌孔雀石绿，另外多家不合规格商家曝光 新闻看：http://t.cn/z8VCyrn 俺那么喜欢滋味烤鱼的 结果……！！！[怒] @天府社区 @唐九虎 @和玮婷 @不报道v
1,美食日记欢迎你呀亲！http://t.cn/SfG9O1[哈哈]
0,午餐，蛇血炒饭，还是不敢吃[抓狂]
0,不会也登船了吧[泪]//@谢国华007:真可惜啊
1,#虾兵蟹将龙抬头#炝锅鱼做的超正点，光闻着口水就要下来了[花心]小河虾和香辣大虾，我该先吃哪个？天鹅蛋你以为是蛋？快来找找哪个是天鹅蛋吧[嘻嘻]@石家庄扇贝王海鲜烧烤
0,可持续的真实性，真实的可持续性。强调的在此。韩棒棒正赢在此！[晕] //@宁洋Yang:复杂性主要表现在：一是可持续性；二是真实性。 //@宁洋Yang:@小赖哥 @董琦DongQi @广州姜樾 @高于萍 @红水河龙滩天峨_梁昌旺 @遗产卫报 @信宜旅游叶尚  @康定文化旅游 @爱旅游爱赣州 @谢域培 @程官 @贡立华
1,回复@盼盼snow:#周末去哪儿#现在圈来得及。[哈哈] //@盼盼snow:忘了圈@新鲜旅厦门 了，肿么办……[汗]
0,n?b //@北京全攻略:【是首都更是首“堵”！！[抓狂]】千里江陵一日还，老子堵在北三环。一行白鹭上青天，老子堵在小西天。两岸猿声啼不住，老子堵在宵云路。柳暗花明又一村，老子堵在中关村。借问酒家何处有，老子堵在五道口。桃花依旧笑春风，老子堵在四惠东！天长地久有时尽，只有堵车无绝期！
1,猜猜哪个是真正的吉他手！我的手指明显看得出伪装[偷笑]！@完玛三智 @尼玛乐队-贡布昂杰 @尼玛乐队-德拉才让 你们谁@ 下巴耶尔啊！！！[嘻嘻]
0,好心酸的自我激励[泪] 我在这里:http://t.cn/z8Affx5
1,[哈哈][哈哈][哈哈] //@金急雨下八卦妹:[笑哈哈][笑哈哈][笑哈哈][笑哈哈]//@上校: 哈哈哈哈哈哈哈哈哈哈哈//@轻盈小猪: [哇哈哈]//@临淄故城: //@-三花聚顶-: 救命这才是终级版，救命我要笑疯哈哈哈哈哈哈哈//@嘉言懿行-别改名字了我心疼:救命hhhhhhhhhh//@跟着坤哥捡节操:233333333神段子
1,"#随我游早安#爱人要选温柔似水甜如蜜,同事要选埋头苦干没脾气,朋友要选猪头狗脑流鼻涕,时间差不多了,快把鼻涕擦了好好上班吧！呵呵，早上好~[哈哈]"
1,to male [哈哈]
0,我滴个天，吓一跳。 //@SVW张可:我家小黑45岁了，未婚[泪]
0,被感动到了[泪]邓萍 一位普通的80后农村妇女 蜜月中丈夫查出肝癌 28岁毅然为丈夫生下遗腹子 又独自挑起了上有老下有小的家庭重担 她的不离不弃 给这个残缺的家注入了信心与希望 她以微笑示人 但夜深人静 谁能读懂她的痛苦？一个女人 多么不易！什么是正能量？什么是孝老爱亲？谁是平民英雄？这就是答案
1,#喜达屋两天欢乐假期# 恭喜五位幸运儿获奖~[鼓掌]
1,别笑，这是大清正史[嘻嘻]
0,严正声明，不许管俺家大厨精心烹调的大餐叫面条卤子！白吃的不能都叫卤子！[泪][抓狂]小沈阳，俺恨你！[偷笑] //@中壮:也就白吃点卤子！?咸的！ //@乔小丫驾到: 评委好，想吃啥吃啥哈！ //@嗨辣老孙:她爱吃馒头，就卤子！  //@辛巴aiq:给@刘京京顺子 留一盘。
1,第五张：酒店房间另一角[嘻嘻]
0,@沫小豆攒人品跟雅思分手 你跟哪得瑟呢，还不回来。 [泪] [泪][泪]
0,@张小喵无所不在 这是你寄我的，还是你朋友寄你的？要不是我老公在盒子上发现你名字，及时叫住我，东西就要被我拆封了。[汗]快递单上写新年礼物，我还以为谁送我的呢！[泪]和我提前打个招呼啊！白兴奋了。是茶叶儿， 我在:http://t.cn/8kr3ror
0,这是偶天天路过的地方。。昨天还有走。。。//@谢小米: 我没事儿，放心吧亲爱哒[爱你][爱你][爱你]//@skinnyporpor??而:真的假的？你?被浸吧？@谢小米//@skinnyporpor??而: [震?][震?]//@爽sone1966: [抓狂] //@[悲伤][悲伤][悲伤]管小姐:水浸得很?害吖北京朋友?，一定要安全回家！！
0,我等到花儿也谢了。。。还有那一桌的好酒好菜[泪]
0,我当年数学高考就没及格，现在更看不懂了~~阿门，给孩子们祈福！ //@争光府in上海:天书上的题目[抓狂] //@张燕妮:我根本看不懂！读都读不出来！这是什么？当年我数学居然还考了110！我肯定是天才！ @大卫恩基 @郝悦花园 @毛方圆Francismao @汪译男 @小A向前冲
0,到处都是一股焦糊的味儿，一般的口罩已经没用了。头晕目眩中再次感慨：帝都真可怕。[晕][泪][衰]
1,#魅力雪兰莪#大马鸟叔--适耕庄州议员黄瑞林，很象有木有[哈哈]@魅力雪兰莪 @亚航之家
0,GOtrip.hk ?先??香港迪士尼黑色世界2011，阿Jack?身！[抓狂][抓狂][抓狂] http://t.cn/aCVMJa
0,大姐您这话说的我，转半天也没明白，好坏都没明白[泪]
0,新微博的翻页功能真二，怎么考虑的，不仅非常容易错翻，实际功能只是回到上页，那返回键也是一样到功能[怒]@李地球 而且一直每次发图只能一张不能多张，用户体验不好[哼]
1,我家的小美女。。。这些日子终于把多伦多的房子买好了，算是松了一口气。今天小家伙吃的温哥华蟹，一只足有两斤重，肉质非常鲜美，她很开心。晚上把头发梳洗了一下，有点儿传说中淑女的样子了。加拿大经常可以看到彩虹，这对我来说是一种期待。爱你，宝贝，晚安！[爱你][心]
0,真有此楼？ //@YanYan_一小桶她妈:[衰]//@指上风流: 秋风吹裤裆，冷暖鸟先知！[衰][浮云][嘻嘻]
0,航班又晚点[泪] 我在这里:http://t.cn/zT9unck
1,[哈哈] //@孔雀鱼死了怎么办:他只希望陆浑只是他一个人的，就像孩子一样，这样他可以把她藏在安全的角落里，小心翼翼呵护着，一面因她的优秀感到自豪，一面为她挡住那些不怀好意的打扰。@5A嵩县张相正 ，@东方今报洛阳杂志 恐怕要破坏了你的好梦啊~~
0,最近的微信变成了游戏机，每天上线都是送你一颗心，送我一颗心；微博就是个大广告页，放眼望去，大家在参加什么有奖活动一目了然，但是扒拉半天也不知道我的小伙伴儿们最近都在干什么……[泪]
1,#龙门镖局#祝恭叔@杨皓宇 生日快乐！欢迎众前女友来此道贺~[嘻嘻][蛋糕][蛋糕][蛋糕]
1,汤大师带我们回去，充满爱的牡丹亭。。。[爱你] @竹韵Trisa
1,晕，从哪里进去的？//@cymbi: 我好奇的是，蚂蚁怎么进去的？它该不会以为那Logo是真苹果吧？[哈哈]
1,北京土狼可不能站着说话不腰疼啊！上海牌照已经到7万了//@Moshantulang: 骑骆驼也要考＂骑证＂，并同时拍卖骆驼牌照，[偷笑]税费啥的一样也不能少![酷] //@鲁晋京:上海以后不许开车只能骑骆驼[笑哈哈] //@有福社长: 老胡有啥外号不[哈哈] @传媒老胡 @好人老周 @鲁晋京
0,其实我想问：穿衣的最高境界是把地摊货穿出名牌的敢脚吗？[哈哈][哈哈]//@行者韦韦韦:回复@大卫独夫DE吴志伟:[哈哈][哈哈]内疚的转发[偷笑][偷笑] //@大卫独夫DE吴志伟:@行者韦韦韦：你想干神马？！发了微博又删掉！我用手机戳那么多字，我容易吗我？！[抓狂]
0,哈哈//@速8酒店：[晕]
1,"顺义中央?墅区Lets burger店庆新菜单现已推出了,欢迎光顺品尝, 多给我们意见. 感谢![嘻嘻][馋嘴]"
1,这辈子做的最正确的一个决定：就是当了一枚吃货。[哈哈][哈哈]
1,这不就是正畸黄金线嘛 牙齿矫正不都是按这个线来的么 亚洲人应该是4点在这一条线上 西方人嘴唇还要内一点[嘻嘻]
0,狗狗今晚的情况估计又让我没法睡了…这样一搞担心我的发烧一直好不了啊…又担心狗狗又生病…各种难受纠结在一起…这是非把自己也搞垮不成么…[泪][泪][泪]
1,[哈哈][哈哈] //@菲在旅途: 太欢乐了，不过这位悲催的哥们在文章末尾所指的两类人确实存在而且为数不少 //@佟西西: @灵素婉清 真有这么夸张吗？
0,"回复@德云朵朵:谢谢喜欢，不幸被看到老板另一面…[衰] //@德云朵朵:[嘻嘻]小店很有味道,看到小时候的玩意儿很怀念。虽然我住的有点儿远吧，颐和园内边儿，但一定会带朋友来吃[馋嘴]"
1,老爸老妈幸福的八月西域之旅，刚帮他们把照片整理完。老两口年轻时候插队，回城后又忙于工作照顾我，退休了才有时间享受生活，基本每年都要出去玩n次，让我真是羡慕，我们这一代人的父母都不容易，当儿女的一定要抓紧时间好好孝顺他们[抱抱][心][good]
0,感冒，咳嗽，嗓子哑。。。[泪][泪][泪]
1,表示五体投地，牛 //@我在洛萨卖牛奶:今天帮里出了个四碗白饭的同学！//@老波头: [哈哈][哈哈][哈哈]
1,[哈哈]@向尚看齐畅哥 唱歌好帅…high起来
1,在农家乐才能吃出当地真正的味道。[馋嘴]猪头肉夹馍、土鸡蛋、猪皮冻、炖排骨，还有寿阳特饮维尔康，这些美味真不枉我们今天火车、汽车、暴雨一路折腾，衣服鞋箱子全湿透。p.s和@果果妈-何静 穿人字拖登山的经历真是太难忘了！[哈哈][哈哈] 我在:http://t.cn/zQpirdq
0,儿童节打的真困难，遇上换班就更悲催[抓狂]
0,转 //@钢身: //@V王婕V:赞?//@和挺哥一起玩:[晕][爱你][哈哈][嘻嘻][嘻嘻][呵呵] //@中国旅游休闲网: @和挺哥一起玩 @空心菜爱mimi @V王婕V @钢身 @刘万松 @孙武湖大王
0,圣诞快乐哦仙儿[哈哈][手套][绿丝带] //@快乐天使小仙儿:[圣诞帽] //@主持人少枫: @胡焰焰_butterfly 我算不算烂好人啊[晕]  //@全球搞笑榜中榜:有些人你就是忍不住要对她好~[心]
0,男人的醋，妒，都化作盐巴了。。。//@郎心铁: 哈，你这是在方教师的伤口上洒盐啊！//@深圳老崔: 靠，是必须打倒[怒]
1,#带着微博去圆梦#很多人都有小时候坐在爸爸妈妈自行车后的回忆吧，温馨没害，期待梦想能够实现喔~[爱你]
1,趁着这个五一假期赶紧来苏州吧[太开心] //@天?1??:看完陆文夫的美食家，更是想去那姑苏城逛园子喝茶听评弹赏昆曲吃头汤面，要宽汤烂面重青重浇轻面过桥~~~@微笑革命 @Greenie919 @罗姗娜
0,对男人有这种表情那可不是奇了怪?[嘻嘻]//@王志安:细节处暴露人的本性啊。//@于建嵘: 王巍兄，你这一说，让我以后如何面对江湖兄弟？！ //@王巍w:我从来没有看到老于对我们男人这种嘴脸！[怒] //@于建嵘:我一世的江湖威武，让这几张萌萌的照片毁了。
0,[泪] //@疯狂de精神病:山东火了，出了两个，还济字头的 //@汶上老道:当官的耳朵都是聋子，眼睛都盯着经济指标和官位，以及退休金了。//@陈自，泪奔[泪]//@老孔-约克豆壳儿:北京，你们太小儿科了。 想排上名次，你们还需多努力。@乐馨 @万德龙wonder @汶上老道 @济宁生活广播刘言 @济宁晚报 @Jackjungle
0,//@时蝇喜箭: [泪] //@两位林公子: 希望国家能帮助这母子，红十字会帮帮他们吧！@黄永泰 @熊猫忽悠旅中校 [泪]@坏孩子的上尉 //@楚形人:再转一次//@高远G_Y:[泪][泪][泪]//@老胡微谈:可怜天下父母心！//@黑色终端:世上只有妈妈好！
0,刚说完太安静，院里就群猫出动了！[汗][抓狂]野猫打破了此刻的宁静！[伤心][伤心]我，永远矛盾，静不行，吵也不行！[伤心]还是睡觉吧！
1,好书法！[鼓掌] //@清滢滢: @北京大小事 @北京老样子 @老头夜话 各位好友。赵老师大观园个展哦。转起来[给力][给力]
0,这是个神马宝贝物种啊？老爹带儿子买鱼捎回来的。他们都不告诉我，一开始它没动换，我以为是橡皮玩具。[抓狂]
0,看Newsroom热血沸腾的[抓狂]，第一次有想改行的念头。
0,居然这种好事儿没有赶上[泪]转发给想要去韩国玩儿的朋友们吧！
0,是不是之后客串的星星们都要用这种形式预告自己在哪一集粗现？@佟大为 先生，你是在第3?集出现的！[泪] //@黄晓明: 反正我不信这是@宁财神 不查公式不翻课本不百度不求助自己算出来的！ 顺便预告一下，我是在第√36*3集出现的！[偷笑][偷笑]
0,这个天气踢球，又要晒成木炭了[泪][泪][泪]
1,感谢支持哦！本人专长餐饮策划！没别的，交个朋友，只是不想再看到那么多的品牌倒下，尤其是刚创业的那些餐饮老板，辛辛苦苦攒的钱不能就这么付之东流了，很多小品牌的问题其实都特别透彻，只是这些刚进入餐饮的老板们没有抓到餐饮的门道！欢迎和大家探讨！//@袁雯说: [赞][鼓掌][鼓掌]支持一下
0,一狠心把头发剪了，结果被评象南瓜！[泪]
1,谢谢@诗韵梦寻 姐姐送的大作《全球四季旅行月历》像一本时间导航，如果想那个时候出去玩儿，就查查适合去哪儿，景观、美食、购物一应俱全。书的纸质摸着特别舒服，色彩漂亮[爱你]那个别册《全球50道经典美食》犹如字典，查查学习一下。高产作家啦[推荐]期待新书问世
1,第六季厨王争霸现场[嘻嘻]
0,对抑郁症感兴趣的各位来看看吧[衰]
0,早上和驾校师傅，吵起来了，态度特差了，交规资料考试都过了还没给我，教车路上总是约麻将，吃面，吃早饭，占用双休日班的宝贵时间。果断投诉换了个师傅，。篱笆驾校真是不靠谱！[怒][怒][怒]
0,@陈不住气  这么一看，我家喵生活的太寒酸了[泪]
0,吃货的痛苦。。健身。[泪] 我在#国家体育总局训练局健身中心# http://t.cn/zWhcfH7
0,@杜蕾斯 这创意，是要逆天啦[晕][晕]
0,[抓狂][抓狂][抓狂][抓狂][抓狂]才不是猫草呢！！不是！！
0,微博微博请告诉我，当外界空气n天持续恶劣时，是打开窗户通风中毒比较深呢，还是紧闭门窗和猫狗同处密闭空间中毒比较深？[晕]
1,一定要吃的，有时间有时间还会去湖边吃，还有螺蛳，喝着黄酒 ，再欣赏着湖景， //@高建文茅台:[心] //@博斐秀禾:又快到了大闸蟹上市的时候啦。。。美味肥厚的大闸蟹啊[花心][哈哈]。。您们会不会吃呢? @陈玉霞博斐秀禾 @彭涌_爱美食 @杨代胜 @高建文茅台@美食微吧
0,#手机拍照#周末这天......早些回家吧感觉要有暴雨！[衰]
0,嗯，千万不要养死，否则。。。 //@super-joyce:[偷笑]鸭梨好大哟!为了你，我得好好养它!马上百度下蜗牛爱吃啥? //@墙根网-蜗牛:[泪]原来我有这个作用 //@墙根网户外摄影俱乐部:@墙根网-蜗牛 [偷笑][偷笑]
1,[呵呵][嘻嘻][呵呵][嘻嘻][握手][握手][握手][握手] //@汪才华的咖啡花园:咖啡业界的大腕们都在啊！祝贺！
1,谢谢大家支持！[嘻嘻][嘻嘻][嘻嘻]?老?同学的＂以爱之名＂，＂福尔摩斯＂的主打歌之后，又一首震撼之作＂音乐武侠＂！[?][?][?]?多多批评指教[??][??][??]
0,我被堵在路上了，如果迟到你在打我不？[泪]
1,"[哈哈] //@马永利Pony:围脖抢了念珠的风头[哈哈]//@歌手含笑:回复@导演姜博瀚:??? //@导演姜博瀚:嗡嘛呢呗美?！ //@歌手含笑:回复@小川-Alex:实在不方便啊[偷笑]  //@小川-Alex:笑哥,就差核桃啦[嘻嘻][嘻嘻][嘻嘻]"
0,看来以后晚归家，不仅要带头盔防闷棍，还要带上防毒面罩了[泪]//@宋燕: //@那小样的胡说八道儿: @荻旎 [吃惊] //@V大飞:靠 看来自己得备一根甩棍了// @OSPREYpacks_中国 : 大家注意安全// @ShuShi_WR : 辣椒喷雾器 // @虫二蓓蓓 :擦，穷凶极恶// @绝望的恐怖份子 : // @FixedGear_
1,哈哈不减肥了[哈哈] //@张倩-音乐精灵:有福啦！
1,说得好，要的就是这种气魄！加油，我不关注你的出身，我只在乎你的行动！[鼓掌]
0,"雨天巨堵，鹅毛大雨，车上一股的怪味,可能着凉反胃了，现在没事了。朵儿你那边什么情况? //@艾朵朵:为毛啊？今天怎么啦？ //@雅致部落: 在下今儿个坐车倒打坐倒吐了。杯具地向熹姐及广大同胞感同身受下,大家欣苦了![悲伤][雪人]  //@中国式咖啡:同感。"
1,"回覆@于左的微博:还是写写二王吧 //@于左的微博:要想做到：""楷书，融冶魏晋，用笔朴茂恣肆，趣韵高古，别出新意。""郭强给推荐几个好帖。 //@编辑郭强:[鼓掌] //@中国书法家网站: //@书法家曹福聪: 关注，转发！！！"
0,“喷”是真没辙 呵呵呵呵//@言午日尧日月: 别老用喷馋我了[抓狂][抓狂] //@ZOOM_胖娃娃_松://@勘履者: 巧克力 v.s 大灌?，大家喜??哪?？
0,「教父」太阳刚，看完都觉得女人只是生活附属品[晕]或者仅是心灵港湾某一个驿站。男权思想？还好我不是男生，不然不晓得要祸害多少妹纸。
0,我受不鸟了，居然有不知道PSD格式的设计人员！还得我在电脑这头教！[抓狂][抓狂][抓狂][抓狂]@史黛拉的史黛拉的史黛拉
1,跟着中国好声音，聆听旅途中的天籁之音[鼓掌]http://t.cn/zlvhFg9
0,至今还未吃上大?饺俄[泪]//@DASFOM: 好吃极了！一直吃到下午。感谢老板镇店之宝-大蛤饺子。还有生日歌。@大连码头渔锅 @纯白影子 今天真是美好的一天，大家都很粉红。@DIOR大王 的袜子最给力！@于晓猫_lovelulu
1,回复@小正不歪:拜托，千万不要投诉我，有#专家#宣传吃蟹后手上没腥味的是好蟹！[嘻嘻] //@小正不歪:昨晚吃了成隆行的大闸蟹，到今天手上还一股蟹味，香啊！想起调侃上海人吃大闸蟹后不洗手的笑话。 //@成隆行老柯:彭总说得对！世间没有真正的物美价廉，那是愿望，物有所值就好！！
1,先转了再看//@微博经典语录:[太开心]福利来喽！转给爱看动漫的童鞋，赶紧收藏啦！！
0,原因值得深思!!![抓狂] //@书香数缘:回复@5得瑟得瑟:不能光骂人家，祖国咋不争气呢？有本事让美国的富翁移民过来。 //@5得瑟得瑟:孙子早就算到了：36计，走为上策。更何况，现在多了项双轨风险 //@书香数缘:富翁移民，掏空中国。发人深省。
0,“狼”才女貌啊 [抓狂]
0,#来自星星的玛克丽#唯一一瓶阵亡的百岁酒 ，堂主也很心痛[泪] 看来还是要督促快递注意包装。先喝着生玛克丽哈，堂主以后补偿你[爱你] http://t.cn/zTSy6GE
1,曾?的苦?，只要??去，有一天，娓娓道?，都可以化作笑?。[鼓掌]说得好！！但不一定要活得够老，要活得有质量，要活得有尊严。倘若有天不能有自尊的活，就让我有自尊的走吧！[挖鼻屎]
0,兴奋地来华尔街退押金，结果一波三折，那个课程顾问今天没有上班。。５５５[泪][泪][泪]。。晚上好吃的没有了。。[悲伤][悲伤][悲伤]。。
0,[抓狂]哈哈//@李笑来:这些机构，说得好像美元欧元干不了这些事儿似的…
0,[泪]想吃麻辣烫以及很多三无小食品～[泪]
1,图说@云南烹饪学校 火锅文化节现场，喜欢就转发吧！[爱你] @新东方烹饪教育微博
0,真好。可以在周末完全不用想工作的事情。[心]奇怪，刚刚谁打电话过来跟我说专题的事情的@yoland雁 。。。[衰]还是躲不掉的说。。。算了，图书馆借书去。。。
1,石头真man。我喜欢[爱你][爱你][爱你]
1,逛街买东西累的我腿软啊。一天N次甜品，又是许留山，又是松记糖水店的。hiahia~~发出来馋馋你们。[可爱][嘻嘻][嘻嘻][嘻嘻][兔子]
1,美女下午真滴会去乜？新浪童鞋加把油唉。//@uanhg: 快请来[哈哈]//@王丽蔚: 美女快来吧，下午期待中。//@京京: 欢迎他来新浪跟马政委一起做客//@王小嘉: @王丽蔚 @uanhg 就是这个美女！粉丝一小时暴涨2万！哈哈~//@京京: 就是，得感谢一下咱们这些幕后的工作人员 //@小白V:应该得感谢摄像和导播//@任
1,"祝贺生日快乐！[蛋糕][蛋糕][蛋糕]//@??: [?你]谢谢!平儿,好感动![?]好美好帅的阿旭美图，[鼓掌]好喜欢！[心][心][心]"
1,[爱你][爱你][爱你] 来一份100的套餐！//@刘卓辉:希望他很快众筹成功。
0,#求助#我馆院内的一棵枣树，年后无故树皮脱落，我们只好先给围上了……[泪]求会打理治疗树木人士来馆给树看个诊！求转发！大谢！
0,有一颗豆，她的情绪灰常低落。那颗豆就是我。今晚，一共有4个人在微信跟我进行了比较深度谈话，很抱歉我一直在散发负能量，把“郁闷豆”、“烦躁豆”、“不知所措豆”砰砰发射给你们[失望][失望]
1,//@sun小米-vivi:[哈哈][哈哈][哈哈]
1,[哈哈][哈哈][哈哈]肥猫
1,Cartier10分锁骨链定制中[爱你][酷][哈哈][话筒][话筒]喜欢的美妞们...行动行动......[太开心][太开心][太开心]
0,#敢吃逗你玩#――快到我嘴里来！[抓狂]
1,干妈，以后要是有人欺负你，我就用这个表情吓他[可爱]
0,母爱伟大！臭小子，看你以后敢嫌弃老娘！//@几米漫画集:感动，伟大的父爱。[泪]
0,咳嗽咳到偶已经失声说不出来话了…可是可是不就是咳嗽嘛有必要吃这么多药吗…而且还木有偶最爱的枇杷糖浆…纠结死我了[抓狂]……
1,[鼓掌][太开心]美女们[爱你]这款美鞋到咯[哈哈][哈哈]可不能错过咯！[做鬼脸][太开心]定了鞋的美女赶紧到店里吧！[鼓掌][兔子]
1,回复@大海里种麦子:好啊[嘻嘻] //@大海里种麦子:赶紧多拍点美照啊，上照片，大西洋风光无限啊
0,怎么可以 太过分了[怒骂]
0,上市就好了 //@anita-孙梦: 杯具了[失望] //@蔡康永:好??的公司名字。[泪]
0,//@龙马斋清真酱肉铺: 好样的！但越是这样我就越对马来西亚有气！萍水相逢都能伸出援手，你一个国家却如此无作为，马来比！[怒]//@火星UncleMartin://@熊猫上火星:[给力]
0,最近经常饿的手抖，不好好吃饭真不行！[抓狂]
0,[泪]//@庚乙:[泪]盼着你们呢！回来就好！@二水争无漏四女子 @中国大力士王--龙武 @fanningning微博
0,脱光成功~ //@何洁:me too～哈哈[哈哈]笑得我鱼尾纹又多了一条！讨厌！[泪] //@赫子铭:今天上静姐@李静 的节目老开心了！@何洁 [嘻嘻][嘻嘻]
0,又要错过一场流星雨了。。。[泪][泪][泪]
0,回复@蝴哥:[泪]我哭去。你哄我。 //@蝴哥:西瓜！！你说了西瓜！！如果到时没有西瓜，我就拿你脑袋当西瓜
0,"[阴险]//@作家崔成浩:[怒]//@江烈农: Cuz weve got nothing better to do, and youve got nothing.//@糖筝:因为我们吃饱了撑的，但你们还没吃饱呐。"
0,[泪]觉得好累。忙来忙去都不知道为啥这么瞎忙活。[泪]
1,#神翻译#郑大一附院2号楼1楼收费处的神翻译～其实翻得也不错嘛，“大米面做的面条”就是“米线”嘛！[哈哈]谢谢@郑大一附院付振强 投稿。[挤眼]
0,好高兴的说躲了一天终于来水来电了，但是……网断了……咱要这么玩么，不带这样地[泪]
1,真心觉得这个可以是男人的好玩物啊！[哈哈]
1,@李欣磬 为了给你的音乐剧《梦幻阿凡提》捧场，FM87.6的节目和FM106.6正播的我的相声都不听啦，直奔天桥剧场看你啦，待会我让司机绕几圈再下车。多听一会是一会[嘻嘻]
